Dataset,Model_Label,Model_Family,Selection_Mode,Rank_in_saved_results,Model_Features,Saved_R2_val_log,Saved_R2_cv_mean_log,Saved_R2_val_d,Saved_RMSE_val_d,Saved_R2_test_log,Saved_RMSE_test_log,Saved_R2_test_d,Saved_RMSE_test_d,Saved_Selection_Score,N_rows,N_e_converged,N_c_lt_e,N_converged_and_c_lt_e,Pct_converged_and_c_lt_e,RMSE_d_pred_vs_d_csds,R2_d_pred_vs_d_csds,N_d_metric_rows,RMSE_e_pred_vs_e_csds,R2_e_pred_vs_e_csds,N_e_metric_rows,Mean_e_pred,Median_e_pred,Mean_residual_eq_515_abs,Mean_residual_eq_518_abs,Detailed_Output_File
FULL,FULL_poly_rank_1,polynomial,log,1,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,0.9821384740621142,0.96560717165425,0.95767020897346,4.207886368906642,0.8952045751792489,0.7324356091445466,0.74482981532199,19.06021433469085,1.4031043326475707,299,284,284,284,94.98327759197325,39.97565824865919,0.7608008656378501,299,3.4168445001986845,0.8817954356150707,284,6.522532974685209,2.8696023942983144,4.7646002948989035e-12,0.2990922688999992,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/full/FULL_poly_rank_1_e_predictions.csv
FULL,FULL_poly_rank_2,polynomial,log,2,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r + tau_p_div_u_p,0.9763807744668984,0.9671084058233038,0.9117354640534676,6.076228010050761,0.8590836214672724,0.8493350093035437,0.8154836019452563,16.20803254786055,1.39841813835339,299,283,283,283,94.64882943143813,44.42256936846435,0.7046236600917137,299,3.3569684097707837,0.8865023877825997,283,6.323578016294468,2.975987770989294,4.785293480668198e-12,0.3405551295610087,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/full/FULL_poly_rank_2_e_predictions.csv
FULL,FULL_poly_rank_3,polynomial,log,3,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r + tau_r_div_u_p,0.9772598466211908,0.9649175978853164,0.915822980448272,5.9338657107605055,0.8647464250640507,0.8320945272234922,0.8142195045000273,16.2634573268629,1.3983406273024346,299,285,285,285,95.31772575250837,43.89567061514997,0.7115890580311408,299,3.372761036793567,0.8846733977773887,285,6.384117871903845,2.9652377114851283,5.03870473609998e-12,0.3593728814486024,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/full/FULL_poly_rank_3_e_predictions.csv
FULL,FULL_poly_rank_4,polynomial,log,4,delta_peak_mm + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,0.977321274972868,0.9628312591379302,0.7741273789042479,9.720144854249448,0.81138289106925,0.9826273118699098,0.7896462538110025,17.305651012669127,1.397463509922212,299,286,286,286,95.65217391304348,46.63223599344689,0.6745076119454132,299,3.548522431435021,0.8718904182199495,286,6.406119486722957,3.0818398687358823,5.175291430834629e-12,0.40534821941485855,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/full/FULL_poly_rank_4_e_predictions.csv
FULL,FULL_poly_rank_5,polynomial,log,5,delta_peak_mm + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,0.9774752210827026,0.9620183031719296,0.9382580296605748,5.081959312361686,0.8791151849233443,0.7866547409675141,0.7347313744617423,19.433711877570538,1.3972583563788026,299,286,286,286,95.65217391304348,40.10907187601035,0.7592016086207389,299,3.599310808896868,0.8681888231266551,286,6.434202656212005,2.940916213319275,7.318720610124932e-12,0.3076296473703841,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/full/FULL_poly_rank_5_e_predictions.csv
LOW_1,LOW_1_exp_log_rank_1,exponential,log,1,delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r + u_p_div_tau_p + tau_r_div_u_r + sigma_n_div_u_p,0.9272427417647936,0.9104312149004518,0.0391225427570071,3.116063676104296,0.8473606175214192,0.7372773411684823,-0.157469953572118,5.700263365825436,1.318176796073841,163,160,160,160,98.15950920245399,4.2622125527094665,0.7137307880795898,163,4.716329333968877,0.8583391289626107,160,7.159454077979689,3.0455423467713008,7.31670557474473e-12,0.14881805751745084,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_log_rank_1_e_predictions.csv
LOW_1,LOW_1_exp_log_rank_2,exponential,log,2,delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_x_tau_r + u_p_div_tau_p + tau_r_div_u_r,0.9125249540896632,0.9197773821440398,-1.0125652996684038,4.509696464274815,0.8721959400026141,0.6746366206990698,0.1773353161520844,4.80564278453013,1.3085839702587323,163,162,162,162,99.38650306748467,3.3721998762614693,0.8208028694621385,163,4.625042836762504,0.8626579549271893,162,7.11065137507062,2.975893196156605,6.121391459567315e-12,0.11916880295645985,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_log_rank_2_e_predictions.csv
LOW_1,LOW_1_exp_log_rank_3,exponential,log,3,delta_peak_mm + tau_peak_MPa_csds + tau_p_x_tau_r + u_p_div_u_r + u_p_div_tau_p + tau_r_div_u_r,0.9148182669208914,0.907490524452394,0.1617799688632393,2.9103910017739643,0.9026280493800062,0.5888633452291173,0.1527813579392999,4.8768321705198865,1.302455986309937,163,161,161,161,98.77300613496932,3.455215152728151,0.8118714855608589,163,4.479271646209569,0.8716658284443599,161,7.666786406731813,2.8635031129089503,5.147217365926187e-12,0.12823877829414118,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_log_rank_3_e_predictions.csv
LOW_1,LOW_1_exp_log_rank_4,exponential,log,4,delta_peak_mm + tau_peak_MPa_csds + tau_r_MPa + tau_p_x_tau_r + u_p_div_tau_p + tau_p_div_u_r,0.9136700535745872,0.9065514341735152,-1.1837876225127135,4.697616091071222,0.8586258701751365,0.7095492724937947,0.1583071237006228,4.86090221129603,1.3024421991670678,163,162,162,162,99.38650306748467,3.6966807527716115,0.7846582056901086,163,4.525653408698941,0.868497329329001,162,7.131555467369966,2.940168176884555,5.144570640547982e-12,0.12842515874896354,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_log_rank_4_e_predictions.csv
LOW_1,LOW_1_exp_log_rank_5,exponential,log,5,delta_peak_mm + tau_r_MPa + tau_p_x_tau_r + tau_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,0.916200000132668,0.8941220306114414,-0.8801693940587876,4.35883882791916,0.8586915484190897,0.7093844355324522,0.1684950016990483,4.831394389172468,1.2988742397604778,163,160,160,160,98.15950920245399,5.163922334869155,0.5797924622426704,163,4.095927457857834,0.8931790085011995,160,7.183264919593387,3.30344265694384,5.044913098384285e-12,0.14786397039237395,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_log_rank_5_e_predictions.csv
LOW_1,LOW_1_exp_d_rank_1,exponential,d,1,tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,0.932677589332918,0.8523691048290303,0.9370915439646668,0.7973093088673202,0.8751353953603395,0.6668332702279257,-1.002901414339603,7.498421428860269,1.2970671623872267,163,156,156,156,95.70552147239263,23.117425572047548,-7.421382063133915,163,6.35588979002138,0.7485059956107303,156,8.88640651442282,2.9100405997610808,6.717478425362818e-12,0.20814277066244458,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_d_rank_1_e_predictions.csv
LOW_1,LOW_1_exp_d_rank_2,exponential,d,2,tau_peak_MPa_csds + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_p + u_p_div_tau_p + tau_p_div_u_r,0.9179460918014368,0.8415435544305637,0.9357671372046608,0.8056584393292152,0.8614755414577601,0.702361693547039,-0.8934311233655852,7.2906259038343,1.2895279314043273,163,157,157,157,96.31901840490798,24.654264567528934,-8.578302287757335,163,5.461986499848025,0.8132131861160584,157,8.586695876077432,2.8290486634730567,7.1908452299516525e-12,0.20340088095518374,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_d_rank_2_e_predictions.csv
LOW_1,LOW_1_exp_d_rank_3,exponential,d,3,u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_r,0.94813101071406,0.7996885344364594,0.9578958772585756,0.6522808567936007,0.8819602490059376,0.648353305035026,0.0174441339393675,5.251927048644612,1.2878038861476078,163,153,153,153,93.86503067484662,42.24893860443589,-27.127817825839198,163,4.708354993510743,0.8609487951225909,153,8.234192490471969,2.974040964029763,5.389137212012792e-12,0.173107946243097,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_d_rank_3_e_predictions.csv
LOW_1,LOW_1_exp_d_rank_4,exponential,d,4,u_r_mm + u_r_x_u_p + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p + tau_p_div_u_r,0.9197112566421856,0.8645288897553952,0.92073868501668,0.8949586254844629,0.8823021564615181,0.6474136318143185,-3.38435051519978,11.094115735827875,1.2847899597104773,163,152,152,152,93.25153374233129,5.878505299421227,0.4554493723698212,163,6.09770560862223,0.7654231758325905,152,8.664676974306271,2.8860253980142057,6.101159051658855e-12,0.24119193176151513,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_d_rank_4_e_predictions.csv
LOW_1,LOW_1_exp_d_rank_5,exponential,d,5,tau_peak_MPa_csds + u_r_x_u_p + u_r_x_tau_r + u_p_div_u_r + u_r_div_tau_r + u_p_div_tau_p,0.9187478052436924,0.8539095704846247,0.9238170941477278,0.8774069869520664,0.8704976092306269,0.6791042990167604,-0.1517217572415998,5.6860915011964765,1.2836640928609555,163,157,157,157,96.31901840490798,11.272070524371664,-1.0022201578848224,163,7.344660598611962,0.6547746061828417,157,9.200162229541327,2.8324444253527443,5.035767980953792e-12,0.20693603186078074,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_exp_d_rank_5_e_predictions.csv
LOW_1,LOW_1_poly_rank_1,polynomial,log,1,delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,0.9884044282741142,0.9551266476878038,0.9854779680371332,0.3830769452669327,0.9799366617472156,0.2673001387838815,0.8881745019305172,1.7717827908976624,1.414342665072807,163,161,161,161,98.77300613496932,1.0212629521973438,0.9835646260511688,163,2.9406232620961115,0.9435180697765947,161,7.846696702443334,3.10876016522758,6.648427840007441e-12,0.07311016695026076,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_poly_rank_1_e_predictions.csv
LOW_1,LOW_1_poly_rank_2,polynomial,log,2,tau_peak_MPa_csds + u_r_mm + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r,0.9861832208705096,0.95435126914442,0.909087799866698,0.958480773213746,0.980212119566829,0.2654588602731682,0.7949011409846178,2.3995051186032,1.4091239413232732,163,161,161,161,98.77300613496932,2.554820105139236,0.8971450765747636,163,3.5698616397192904,0.9185302448951261,161,8.09013233482194,3.137735701286335,6.405359334725409e-12,0.06773492856942968,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_poly_rank_2_e_predictions.csv
LOW_1,LOW_1_poly_rank_3,polynomial,log,3,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + sigma_n_div_tau_p,0.9807803742813525,0.9602716431702822,0.9861701661742802,0.3738357256014709,0.9806341114571148,0.2626130482290232,0.957969776725997,1.0862277837439025,1.4089513340459563,163,159,159,159,97.54601226993866,1.0690130313034203,0.9819917946869622,163,3.0298934313609016,0.9417809198997218,159,8.107115976990595,3.4115926272412342,3.606417750039476e-12,0.06967046674578868,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_poly_rank_3_e_predictions.csv
LOW_1,LOW_1_poly_rank_4,polynomial,log,4,tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r + tau_r_div_sigma_n,0.9820136098778997,0.959083113340198,0.9825673301698312,0.419714790605794,0.985647058476314,0.2260830713369369,0.938512212138478,1.313815837827075,1.408916265532624,163,162,162,162,99.38650306748467,1.1067703260902397,0.9806972383469084,163,3.508399688942544,0.9208210955369671,162,8.02322044340301,3.3025543335268246,4.879384961919152e-12,0.06562174623259101,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_poly_rank_4_e_predictions.csv
LOW_1,LOW_1_poly_rank_5,polynomial,log,5,tau_peak_MPa_csds + u_r_mm + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_r,0.9802333197197696,0.9606976301007902,0.9628004187346464,0.6131141610521736,0.9801274484955316,0.2660261947431329,0.8477079402336827,2.0676579178055676,1.4075449550525507,163,161,161,161,98.77300613496932,2.1483125019933733,0.9272723848783568,163,3.16864518947926,0.9358139181185918,161,8.043510131803407,3.096389196900362,6.5312075968335395e-12,0.06793962528580368,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_1_poly_rank_5_e_predictions.csv
LOW_2,LOW_2_exp_log_rank_1,exponential,log,1,tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,0.7746929324811129,0.8141592527963751,0.6718286832184022,7.337382480165486,0.9133743355545184,0.270370405375238,0.9225166488351296,9.706732560350387,1.1124973402150689,69,69,69,69,100.0,8.79666460542699,0.8648285138287093,69,0.9981227210518366,0.9459223054881782,69,6.4844037327084,6.287532741318255,7.63269318924088e-12,0.2039802753984627,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_log_rank_1_e_predictions.csv
LOW_2,LOW_2_exp_log_rank_2,exponential,log,2,u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,0.7698055378515468,0.8065406605139941,0.6671044210058337,7.390007214080422,0.9134229981124832,0.2702944534972715,0.9233679291167484,9.653263192619692,1.102821542724339,69,69,69,69,100.0,8.897789472866485,0.8617028364142522,69,1.1152167113640792,0.9324898890686911,69,6.511745595401709,6.288957578228016,4.897882421700609e-12,0.21084562345137434,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_log_rank_2_e_predictions.csv
LOW_2,LOW_2_exp_log_rank_3,exponential,log,3,tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_r_div_u_p,0.7640167170554564,0.8065032517182148,0.6639408277056946,7.425038763046593,0.936907308711124,0.2307413288081669,0.9160445456567554,10.103999693421155,1.098123694653376,69,69,69,69,100.0,8.816239660750558,0.8642262552513102,69,1.1332360295437236,0.9302906502020019,69,6.514448112239431,6.277136067380603,6.1819824621708274e-12,0.20689547365477998,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_log_rank_3_e_predictions.csv
LOW_2,LOW_2_exp_log_rank_4,exponential,log,4,delta_peak_mm + tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,0.7599136000267925,0.8024317901913026,0.6673110331035006,7.387713549077217,0.9419047194014418,0.2214146178005594,0.9147684353065836,10.18049973457252,1.0914649056019627,69,69,69,69,100.0,8.819622974237697,0.8641220263958577,69,1.1163795639644398,0.9323490281292242,69,6.515772057662513,6.287453009564795,6.1984942138790924e-12,0.20829498492619306,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_log_rank_4_e_predictions.csv
LOW_2,LOW_2_exp_log_rank_5,exponential,log,5,u_p_x_tau_p + tau_p_x_tau_r + u_p_div_u_r + tau_r_div_tau_p + u_p_div_tau_r + tau_r_div_u_p,0.7581122116632468,0.7973242593308297,0.6585164433077917,7.484723247107282,0.9366303038158224,0.2312473024359255,0.9166170258259012,10.069491906483988,1.0864073694225689,69,69,69,69,100.0,8.92445472501243,0.8608726853939352,69,1.3415691202652376,0.9023040881189913,69,6.555991294389998,6.288705722006536,7.210773041468043e-12,0.21434971352000853,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_log_rank_5_e_predictions.csv
LOW_2,LOW_2_exp_d_rank_1,exponential,d,1,u_p_x_tau_p + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + u_r_div_tau_p + tau_r_div_u_p,0.7254154007123199,0.7189734280908174,0.7096625108052295,6.901482752209646,0.8905674155448842,0.303884949131264,0.8306300811075618,14.35115998810004,0.9966613943774671,69,69,69,69,100.0,10.021241191028379,0.8245747714622065,69,0.8143794318193438,0.9639998858966642,69,6.422057678507594,6.296915183358187,7.669134248750606e-12,0.24691946532935752,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_d_rank_1_e_predictions.csv
LOW_2,LOW_2_exp_d_rank_2,exponential,d,2,u_p_x_tau_p + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + u_r_div_tau_p + u_r_div_tau_r,0.7291379610762161,0.6832273123575584,0.7277517758698921,6.68302947174085,0.8605196795745732,0.3430775744679071,0.7297207905635589,18.129055821746164,0.995305945287348,69,68,68,68,98.55072463768116,11.678465325434546,0.761756767759046,69,1.046761039429357,0.9377566945778633,68,6.436926246247232,5.68188112366596,6.141835406272295e-12,0.2303741203793505,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_d_rank_2_e_predictions.csv
LOW_2,LOW_2_exp_d_rank_3,exponential,d,3,u_p_x_tau_p + u_p_div_u_r + tau_r_div_tau_p + u_r_div_tau_p + u_p_div_tau_p + tau_r_div_u_p,0.7529186327687325,0.7682057321920199,0.6806809497790001,7.237744749946714,0.8760785811006198,0.3233769432490361,0.8806118603123246,12.048957118956595,0.995199735975276,69,69,69,69,100.0,8.803335115954228,0.8646234350340994,69,0.6596039107695866,0.9763834351173235,69,6.3468546595528,6.090145608693847,6.016057217612283e-12,0.21950791326266925,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_d_rank_3_e_predictions.csv
LOW_2,LOW_2_exp_d_rank_4,exponential,d,4,tau_r_MPa + u_p_x_tau_p + u_p_div_u_r + u_r_div_u_p + tau_r_div_tau_p + u_r_div_tau_p,0.7700100634779462,0.7768695084063127,0.6642907839784011,7.421171712345303,0.9348108149472876,0.2345436280148635,0.9190635281607736,9.92066993382359,0.9849558667113528,69,69,69,69,100.0,8.29501949125191,0.8798057081733368,69,1.1269223122165466,0.9310652444797746,69,6.533139758021165,6.07300402431467,7.044207407396744e-12,0.20809895853707003,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_d_rank_4_e_predictions.csv
LOW_2,LOW_2_exp_d_rank_5,exponential,d,5,tau_peak_MPa_csds + u_p_x_tau_p + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + tau_r_div_u_p,0.7403578811332875,0.7800080277247332,0.66122915380321,7.454935032021505,0.949521716547304,0.206389762741088,0.884879403249609,11.831651861188288,0.97999612415035,69,68,68,68,98.55072463768116,9.250004373434662,0.850537274517219,69,0.8631921194561862,0.9576734879308817,68,6.328154747874154,5.769912101112371,7.337307232379477e-12,0.22193013056938987,/Users/hariderarako/Desktop/python/results/methodologie_1/reconstructed_parameters/e_from_d/low/LOW_2_exp_d_rank_5_e_predictions.csv
